Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-11   15:31:31   27.16°C     27.24°C     27.16°C   27.32°C    64.62RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:31:36   27.18°C     27.24°C     27.16°C   27.32°C    64.65RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:31:41   27.18°C     27.24°C     27.16°C   27.32°C    64.67RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:31:46   27.18°C     27.24°C     27.16°C   27.32°C    64.68RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:31:51   27.14°C     27.24°C     27.14°C   27.32°C    64.67RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:31:56   27.15°C     27.24°C     27.14°C   27.32°C    64.64RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:32:01   27.16°C     27.24°C     27.14°C   27.32°C    64.69RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:07   27.16°C     27.24°C     27.14°C   27.32°C    64.68RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:12   27.16°C     27.24°C     27.14°C   27.32°C    64.72RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:17   27.15°C     27.24°C     27.14°C   27.32°C    64.75RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:22   27.15°C     27.24°C     27.14°C   27.32°C    64.78RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:27   27.15°C     27.24°C     27.14°C   27.32°C    64.82RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:32   27.18°C     27.24°C     27.14°C   27.32°C    64.84RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:37   27.16°C     27.24°C     27.14°C   27.32°C    64.86RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:42   27.15°C     27.24°C     27.14°C   27.32°C    64.93RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:47   27.16°C     27.24°C     27.14°C   27.32°C    64.90RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:52   27.15°C     27.24°C     27.14°C   27.32°C    64.85RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:32:57   27.16°C     27.24°C     27.14°C   27.32°C    64.91RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:02   27.16°C     27.24°C     27.14°C   27.32°C    64.87RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:07   27.16°C     27.24°C     27.14°C   27.32°C    64.91RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:12   27.15°C     27.24°C     27.14°C   27.32°C    64.92RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:17   27.15°C     27.24°C     27.14°C   27.32°C    64.91RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:22   27.16°C     27.24°C     27.14°C   27.32°C    65.01RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:27   27.14°C     27.24°C     27.14°C   27.32°C    65.00RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:32   27.16°C     27.24°C     27.14°C   27.32°C    65.01RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:37   27.15°C     27.24°C     27.14°C   27.32°C    65.04RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:42   27.15°C     27.24°C     27.14°C   27.32°C    65.05RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:47   27.16°C     27.24°C     27.14°C   27.32°C    65.06RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:52   27.15°C     27.24°C     27.14°C   27.32°C    65.07RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:33:57   27.12°C     27.24°C     27.12°C   27.32°C    65.07RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:02   27.16°C     27.24°C     27.12°C   27.32°C    65.16RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:08   27.15°C     27.24°C     27.12°C   27.32°C    65.18RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:13   27.15°C     27.24°C     27.12°C   27.32°C    65.18RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:18   27.14°C     27.24°C     27.12°C   27.32°C    65.18RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:23   27.15°C     27.24°C     27.12°C   27.32°C    65.17RH    64.95RH    64.30RH   65.54RH
2024-10-11   15:34:28   27.14°C     27.24°C     27.12°C   27.32°C    65.16RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:33   27.14°C     27.24°C     27.12°C   27.32°C    65.19RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:38   27.12°C     27.23°C     27.12°C   27.32°C    65.21RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:43   27.15°C     27.23°C     27.12°C   27.32°C    65.24RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:48   27.12°C     27.23°C     27.12°C   27.32°C    65.23RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:53   27.12°C     27.23°C     27.12°C   27.32°C    65.27RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:34:58   27.14°C     27.23°C     27.12°C   27.32°C    65.29RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:03   27.11°C     27.23°C     27.11°C   27.32°C    65.26RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:08   27.12°C     27.23°C     27.11°C   27.32°C    65.28RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:13   27.14°C     27.23°C     27.11°C   27.32°C    65.35RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:18   27.11°C     27.23°C     27.11°C   27.32°C    65.37RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:23   27.11°C     27.23°C     27.11°C   27.32°C    65.38RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:28   27.11°C     27.23°C     27.11°C   27.32°C    65.35RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:33   27.12°C     27.23°C     27.11°C   27.32°C    65.38RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:38   27.11°C     27.23°C     27.11°C   27.32°C    65.40RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:43   27.09°C     27.23°C     27.09°C   27.32°C    65.40RH    64.96RH    64.30RH   65.54RH
2024-10-11   15:35:48   27.11°C     27.23°C     27.09°C   27.32°C    65.40RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:35:53   27.11°C     27.23°C     27.09°C   27.32°C    65.42RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:35:58   27.11°C     27.23°C     27.09°C   27.32°C    65.47RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:04   27.11°C     27.23°C     27.09°C   27.32°C    65.43RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:09   27.12°C     27.23°C     27.09°C   27.32°C    65.47RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:14   27.11°C     27.23°C     27.09°C   27.32°C    65.49RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:19   27.11°C     27.23°C     27.09°C   27.32°C    65.48RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:24   27.11°C     27.23°C     27.09°C   27.32°C    65.45RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:29   27.11°C     27.23°C     27.09°C   27.32°C    65.48RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:34   27.08°C     27.23°C     27.08°C   27.32°C    65.50RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:39   27.11°C     27.23°C     27.08°C   27.32°C    65.52RH    64.97RH    64.30RH   65.54RH
2024-10-11   15:36:44   27.11°C     27.23°C     27.08°C   27.32°C    65.52RH    64.98RH    64.30RH   65.54RH
2024-10-11   15:36:49   27.11°C     27.23°C     27.08°C   27.32°C    65.58RH    64.98RH    64.30RH   65.58RH
2024-10-11   15:36:54   27.11°C     27.23°C     27.08°C   27.32°C    65.55RH    64.98RH    64.30RH   65.58RH
2024-10-11   15:36:59   27.09°C     27.23°C     27.08°C   27.32°C    65.51RH    64.98RH    64.30RH   65.58RH
2024-10-11   15:37:04   27.11°C     27.23°C     27.08°C   27.32°C    65.55RH    64.98RH    64.30RH   65.58RH
2024-10-11   15:37:09   27.11°C     27.23°C     27.08°C   27.32°C    65.56RH    64.98RH    64.30RH   65.58RH
2024-10-11   15:37:14   27.09°C     27.23°C     27.08°C   27.32°C    65.60RH    64.98RH    64.30RH   65.60RH
2024-10-14   07:56:35   25.08°C     25.08°C     25.08°C   25.08°C    61.61RH    61.61RH    61.61RH   61.61RH
2024-10-14   07:56:41   25.03°C     25.06°C     25.03°C   25.08°C    61.82RH    61.72RH    61.61RH   61.82RH
2024-10-14   07:56:47   25.05°C     25.05°C     25.03°C   25.08°C    61.97RH    61.80RH    61.61RH   61.97RH
2024-10-14   07:56:53   25.05°C     25.05°C     25.03°C   25.08°C    62.01RH    61.85RH    61.61RH   62.01RH
2024-10-14   07:56:59   25.08°C     25.06°C     25.03°C   25.08°C    62.01RH    61.89RH    61.61RH   62.01RH
2024-10-14   07:57:05   25.05°C     25.06°C     25.03°C   25.08°C    62.04RH    61.91RH    61.61RH   62.04RH
2024-10-14   07:57:11   25.10°C     25.06°C     25.03°C   25.10°C    62.03RH    61.93RH    61.61RH   62.04RH
2024-10-14   07:57:17   25.12°C     25.07°C     25.03°C   25.12°C    62.04RH    61.94RH    61.61RH   62.04RH
2024-10-14   07:57:23   25.12°C     25.08°C     25.03°C   25.12°C    61.97RH    61.94RH    61.61RH   62.04RH
2024-10-14   07:57:29   25.13°C     25.08°C     25.03°C   25.13°C    61.94RH    61.94RH    61.61RH   62.04RH
2024-10-14   07:57:35   25.19°C     25.09°C     25.03°C   25.19°C    61.86RH    61.94RH    61.61RH   62.04RH
2024-10-14   07:57:41   25.19°C     25.10°C     25.03°C   25.19°C    61.82RH    61.93RH    61.61RH   62.04RH
2024-10-14   07:57:48   25.20°C     25.11°C     25.03°C   25.20°C    61.79RH    61.92RH    61.61RH   62.04RH
2024-10-14   07:57:54   25.23°C     25.12°C     25.03°C   25.23°C    61.78RH    61.91RH    61.61RH   62.04RH
2024-10-14   07:58:00   25.23°C     25.12°C     25.03°C   25.23°C    61.77RH    61.90RH    61.61RH   62.04RH
2024-10-14   07:58:06   25.26°C     25.13°C     25.03°C   25.26°C    61.71RH    61.89RH    61.61RH   62.04RH
2024-10-14   07:58:12   25.26°C     25.14°C     25.03°C   25.26°C    61.65RH    61.87RH    61.61RH   62.04RH
2024-10-14   08:51:27   25.40°C     25.40°C     25.40°C   25.40°C    61.54RH    61.54RH    61.54RH   61.54RH
2024-10-14   08:53:07   25.44°C     25.44°C     25.44°C   25.44°C    61.59RH    61.59RH    61.59RH   61.59RH
2024-10-14   08:53:13   25.43°C     25.44°C     25.43°C   25.44°C    61.55RH    61.57RH    61.55RH   61.59RH
2024-10-14   08:53:19   25.43°C     25.43°C     25.43°C   25.44°C    61.55RH    61.56RH    61.55RH   61.59RH
2024-10-14   09:02:05   25.41°C     25.41°C     25.41°C   25.41°C    61.68RH    61.68RH    61.68RH   61.68RH
2024-10-14   09:06:10   25.23°C     25.23°C     25.23°C   25.23°C    61.94RH    61.94RH    61.94RH   61.94RH
2024-10-14   09:06:16   25.25°C     25.24°C     25.23°C   25.25°C    61.96RH    61.95RH    61.94RH   61.96RH
2024-10-14   09:06:22   25.27°C     25.25°C     25.23°C   25.27°C    61.97RH    61.96RH    61.94RH   61.97RH
2024-10-14   09:06:28   25.27°C     25.26°C     25.23°C   25.27°C    61.98RH    61.96RH    61.94RH   61.98RH
2024-10-14   09:06:34   25.29°C     25.26°C     25.23°C   25.29°C    61.89RH    61.95RH    61.89RH   61.98RH
2024-10-14   09:06:40   25.30°C     25.27°C     25.23°C   25.30°C    61.92RH    61.94RH    61.89RH   61.98RH
2024-10-14   09:06:46   25.33°C     25.28°C     25.23°C   25.33°C    61.91RH    61.94RH    61.89RH   61.98RH
2024-10-14   09:06:52   25.33°C     25.28°C     25.23°C   25.33°C    61.84RH    61.93RH    61.84RH   61.98RH
2024-10-14   09:06:58   25.33°C     25.29°C     25.23°C   25.33°C    61.82RH    61.91RH    61.82RH   61.98RH
2024-10-14   09:07:04   25.34°C     25.29°C     25.23°C   25.34°C    61.82RH    61.90RH    61.82RH   61.98RH
2024-10-14   09:07:10   25.36°C     25.30°C     25.23°C   25.36°C    61.81RH    61.90RH    61.81RH   61.98RH
2024-10-14   09:07:16   25.37°C     25.31°C     25.23°C   25.37°C    61.76RH    61.88RH    61.76RH   61.98RH
2024-10-14   09:07:22   25.37°C     25.31°C     25.23°C   25.37°C    61.74RH    61.87RH    61.74RH   61.98RH
2024-10-14   09:07:28   25.37°C     25.32°C     25.23°C   25.37°C    61.77RH    61.87RH    61.74RH   61.98RH
2024-10-14   09:07:34   25.36°C     25.32°C     25.23°C   25.37°C    61.78RH    61.86RH    61.74RH   61.98RH
2024-10-14   09:07:40   25.37°C     25.32°C     25.23°C   25.37°C    61.74RH    61.85RH    61.74RH   61.98RH
2024-10-14   09:07:46   25.34°C     25.32°C     25.23°C   25.37°C    61.82RH    61.85RH    61.74RH   61.98RH
2024-10-14   09:07:52   25.36°C     25.32°C     25.23°C   25.37°C    61.80RH    61.85RH    61.74RH   61.98RH
2024-10-14   09:07:59   25.37°C     25.33°C     25.23°C   25.37°C    61.83RH    61.85RH    61.74RH   61.98RH
2024-10-14   09:08:05   25.39°C     25.33°C     25.23°C   25.39°C    61.82RH    61.85RH    61.74RH   61.98RH
2024-10-14   09:08:11   25.39°C     25.33°C     25.23°C   25.39°C    61.79RH    61.84RH    61.74RH   61.98RH
2024-10-14   09:08:17   25.40°C     25.34°C     25.23°C   25.40°C    61.81RH    61.84RH    61.74RH   61.98RH
2024-10-14   09:08:23   25.41°C     25.34°C     25.23°C   25.41°C    61.74RH    61.84RH    61.74RH   61.98RH
2024-10-14   09:08:29   25.44°C     25.34°C     25.23°C   25.44°C    61.75RH    61.83RH    61.74RH   61.98RH
2024-10-14   09:08:35   25.43°C     25.35°C     25.23°C   25.44°C    61.75RH    61.83RH    61.74RH   61.98RH
2024-10-14   09:08:41   25.43°C     25.35°C     25.23°C   25.44°C    61.72RH    61.83RH    61.72RH   61.98RH
2024-10-14   09:08:47   25.41°C     25.35°C     25.23°C   25.44°C    61.73RH    61.82RH    61.72RH   61.98RH
2024-10-14   09:08:53   25.43°C     25.36°C     25.23°C   25.44°C    61.77RH    61.82RH    61.72RH   61.98RH
2024-10-14   09:08:59   25.39°C     25.36°C     25.23°C   25.44°C    61.70RH    61.82RH    61.70RH   61.98RH
2024-10-14   09:09:05   25.39°C     25.36°C     25.23°C   25.44°C    61.75RH    61.81RH    61.70RH   61.98RH
2024-10-14   09:09:11   25.41°C     25.36°C     25.23°C   25.44°C    61.78RH    61.81RH    61.70RH   61.98RH
2024-10-14   09:09:17   25.37°C     25.36°C     25.23°C   25.44°C    61.73RH    61.81RH    61.70RH   61.98RH
2024-10-14   09:09:23   25.39°C     25.36°C     25.23°C   25.44°C    61.71RH    61.81RH    61.70RH   61.98RH
2024-10-14   09:09:29   25.33°C     25.36°C     25.23°C   25.44°C    61.69RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:09:35   25.32°C     25.36°C     25.23°C   25.44°C    61.79RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:09:41   25.33°C     25.36°C     25.23°C   25.44°C    61.86RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:09:47   25.33°C     25.36°C     25.23°C   25.44°C    61.83RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:09:53   25.34°C     25.36°C     25.23°C   25.44°C    61.82RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:09:59   25.33°C     25.36°C     25.23°C   25.44°C    61.82RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:10:06   25.33°C     25.35°C     25.23°C   25.44°C    61.82RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:10:12   25.36°C     25.35°C     25.23°C   25.44°C    61.83RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:10:18   25.37°C     25.36°C     25.23°C   25.44°C    61.79RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:10:24   25.36°C     25.36°C     25.23°C   25.44°C    61.74RH    61.81RH    61.69RH   61.98RH
2024-10-14   09:10:30   25.37°C     25.36°C     25.23°C   25.44°C    61.74RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:10:36   25.37°C     25.36°C     25.23°C   25.44°C    61.77RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:10:39   25.36°C     25.36°C     25.36°C   25.36°C    61.74RH    61.74RH    61.74RH   61.74RH
2024-10-14   09:10:42   25.36°C     25.36°C     25.23°C   25.44°C    61.76RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:10:48   25.36°C     25.36°C     25.23°C   25.44°C    61.74RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:10:54   25.39°C     25.36°C     25.23°C   25.44°C    61.74RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:11:00   25.37°C     25.36°C     25.23°C   25.44°C    61.75RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:11:06   25.39°C     25.36°C     25.23°C   25.44°C    61.71RH    61.80RH    61.69RH   61.98RH
2024-10-14   09:11:12   25.40°C     25.36°C     25.23°C   25.44°C    61.69RH    61.79RH    61.69RH   61.98RH
2024-10-14   09:11:18   25.41°C     25.36°C     25.23°C   25.44°C    61.71RH    61.79RH    61.69RH   61.98RH
2024-10-14   09:11:24   25.41°C     25.36°C     25.23°C   25.44°C    61.68RH    61.79RH    61.68RH   61.98RH
2024-10-14   09:11:30   25.41°C     25.36°C     25.23°C   25.44°C    61.68RH    61.79RH    61.68RH   61.98RH
2024-10-14   09:11:36   25.44°C     25.36°C     25.23°C   25.44°C    61.65RH    61.79RH    61.65RH   61.98RH
2024-10-14   09:11:42   25.43°C     25.36°C     25.23°C   25.44°C    61.64RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:11:48   25.43°C     25.37°C     25.23°C   25.44°C    61.65RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:11:54   25.43°C     25.37°C     25.23°C   25.44°C    61.69RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:12:00   25.43°C     25.37°C     25.23°C   25.44°C    61.73RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:12:06   25.44°C     25.37°C     25.23°C   25.44°C    61.72RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:12:13   25.44°C     25.37°C     25.23°C   25.44°C    61.71RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:12:19   25.47°C     25.37°C     25.23°C   25.47°C    61.71RH    61.78RH    61.64RH   61.98RH
2024-10-14   09:12:25   25.40°C     25.37°C     25.23°C   25.47°C    61.64RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:12:31   25.40°C     25.37°C     25.23°C   25.47°C    61.64RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:12:37   25.40°C     25.37°C     25.23°C   25.47°C    61.66RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:12:43   25.40°C     25.37°C     25.23°C   25.47°C    61.65RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:12:49   25.41°C     25.37°C     25.23°C   25.47°C    61.67RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:12:55   25.41°C     25.37°C     25.23°C   25.47°C    61.71RH    61.77RH    61.64RH   61.98RH
2024-10-14   09:13:01   25.43°C     25.38°C     25.23°C   25.47°C    61.71RH    61.76RH    61.64RH   61.98RH
2024-10-14   09:13:07   25.41°C     25.38°C     25.23°C   25.47°C    61.69RH    61.76RH    61.64RH   61.98RH
2024-10-14   09:13:13   25.43°C     25.38°C     25.23°C   25.47°C    61.67RH    61.76RH    61.64RH   61.98RH
2024-10-14   09:13:19   25.44°C     25.38°C     25.23°C   25.47°C    61.62RH    61.76RH    61.62RH   61.98RH
2024-10-14   09:13:25   25.40°C     25.38°C     25.23°C   25.47°C    61.63RH    61.76RH    61.62RH   61.98RH
2024-10-14   09:13:31   25.44°C     25.38°C     25.23°C   25.47°C    61.64RH    61.76RH    61.62RH   61.98RH
2024-10-14   09:13:37   25.44°C     25.38°C     25.23°C   25.47°C    61.65RH    61.76RH    61.62RH   61.98RH
2024-10-14   09:13:43   25.43°C     25.38°C     25.23°C   25.47°C    61.66RH    61.75RH    61.62RH   61.98RH
2024-10-14   09:13:49   25.44°C     25.38°C     25.23°C   25.47°C    61.70RH    61.75RH    61.62RH   61.98RH
2024-10-14   09:13:55   25.47°C     25.38°C     25.23°C   25.47°C    61.68RH    61.75RH    61.62RH   61.98RH
2024-10-14   09:14:01   25.47°C     25.38°C     25.23°C   25.47°C    61.68RH    61.75RH    61.62RH   61.98RH
